timestamp,startingXCoord,startingYCoord,participantID,purpose
2022-03-01 00:00:00,-1436.758236063943,2402.842544549952,434,AtHome
2022-03-01 07:10:00,-1436.758236063943,2402.842544549952,434,AtHome
2022-03-01 07:15:00,-1431.0835359962373,2412.5176676963006,434,Transport
2022-03-01 07:20:00,-1593.9602089759344,2662.5341943197163,434,Transport
2022-03-01 07:25:00,-2000.314955827388,2649.926868910118,434,Transport
2022-03-01 07:30:00,-1962.2955458646445,3066.9466688923067,434,Transport
2022-03-01 07:35:00,-1946.3444191583403,3485.4631427629524,434,Transport
2022-03-01 07:40:00,-1973.894629983189,3877.240146515476,434,AtWork
2022-03-01 10:35:00,-1973.894629983189,3877.240146515476,434,AtWork
2022-03-01 10:40:00,-1968.219929915483,3886.915269661824,434,Transport
2022-03-01 10:45:00,-1947.3052041300243,3476.551276674301,434,Transport
2022-03-01 10:50:00,-1995.309963571556,3359.0897148286376,434,AtRestaurant
2022-03-01 11:05:00,-1995.309963571556,3359.0897148286376,434,AtRestaurant
2022-03-01 11:10:00,-1989.63526350385,3368.764837974986,434,Transport
2022-03-01 11:15:00,-1973.894629983189,3877.240146515476,434,AtWork
2022-03-01 16:15:00,-1973.894629983189,3877.240146515476,434,AtWork
2022-03-01 16:20:00,-1968.219929915483,3886.915269661824,434,Transport
2022-03-01 16:25:00,-1947.3052041300243,3476.551276674301,434,Transport
2022-03-01 16:30:00,-1961.9187099708204,3057.994956065783,434,Transport
2022-03-01 16:35:00,-2000.3763508073648,2640.963571771213,434,Transport
2022-03-01 16:40:00,-1585.0078003031672,2662.980113482383,434,Transport
2022-03-01 16:45:00,-1436.758236063943,2402.842544549952,434,AtHome
2022-03-01 16:50:00,-1431.0835359962373,2412.5176676963006,434,Transport
2022-03-01 16:55:00,-1593.9602089759344,2662.5341943197163,434,Transport
2022-03-01 17:00:00,-2000.314955827388,2649.926868910118,434,Transport
2022-03-01 17:05:00,-1962.2955458646445,3066.9466688923067,434,Transport
2022-03-01 17:10:00,-1946.3444191583403,3485.4631427629524,434,Transport
2022-03-01 17:15:00,-1828.1140387815185,3815.743436618448,434,Transport
2022-03-01 17:20:00,-1410.9420191178272,3855.806336502654,434,Transport
2022-03-01 17:25:00,-1169.692326562151,3671.1731607681686,434,Transport
2022-03-01 17:30:00,-750.1556022985515,3676.82195268899,434,Transport
2022-03-01 17:35:00,-507.1014606955003,3541.8975155031403,434,AtRecreation
2022-03-01 19:45:00,-507.1014606955003,3541.8975155031403,434,AtRecreation
2022-03-01 19:50:00,-501.42676062779447,3551.572638649489,434,Transport
2022-03-01 19:55:00,-957.8399334071364,3676.695910802657,434,Transport
2022-03-01 20:00:00,-1291.672228039491,3765.25407998194,434,Transport
2022-03-01 20:05:00,-1618.379609050579,3842.57738664084,434,Transport
2022-03-01 20:10:00,-1934.2636089216928,3697.005139392492,434,Transport
2022-03-01 20:15:00,-1967.9969691397328,3278.7293310971263,434,Transport
2022-03-01 20:20:00,-1978.873133443297,2860.280882730317,434,Transport
2022-03-01 20:25:00,-1805.132143484661,2645.0955924164487,434,Transport
2022-03-01 20:30:00,-1402.300405512202,2643.1818247384604,434,Transport
2022-03-01 20:35:00,-1436.758236063943,2402.842544549952,434,AtHome
2022-03-01 20:40:00,-1431.0835359962373,2412.5176676963006,434,Transport
2022-03-01 20:45:00,-1593.9602089759344,2662.5341943197163,434,Transport
2022-03-01 20:50:00,-2000.314955827388,2649.926868910118,434,Transport
2022-03-01 20:55:00,-1962.2955458646445,3066.9466688923067,434,Transport
2022-03-01 21:00:00,-1946.3444191583403,3485.4631427629524,434,Transport
2022-03-01 21:05:00,-1828.1140387815185,3815.743436618448,434,Transport
2022-03-01 21:10:00,-1530.6320212339162,3805.596366968021,434,AtRecreation
2022-03-01 21:45:00,-1530.6320212339162,3805.596366968021,434,AtRecreation
2022-03-01 21:50:00,-1524.9573211662105,3815.271490114369,434,Transport
2022-03-01 21:55:00,-1628.7487592118316,3862.354888218153,434,AtRestaurant
2022-03-01 22:10:00,-1628.7487592118316,3862.354888218153,434,AtRestaurant
2022-03-01 22:15:00,-1623.0740591441258,3872.0300113645017,434,Transport
2022-03-01 22:20:00,-1530.6320212339162,3805.596366968021,434,AtRecreation
2022-03-01 22:35:00,-1530.6320212339162,3805.596366968021,434,AtRecreation
2022-03-01 22:40:00,-1524.9573211662105,3815.271490114369,434,Transport
2022-03-01 22:45:00,-1932.9290522785125,3750.616604776836,434,Transport
2022-03-01 22:50:00,-1965.3045643568523,3332.2915840158835,434,Transport
2022-03-01 22:55:00,-1969.003749742841,2912.9948206084628,434,Transport
2022-03-01 23:00:00,-1858.57230343092,2641.2837127883254,434,Transport
2022-03-01 23:05:00,-1439.591104123616,2661.405848780632,434,Transport
2022-03-01 23:10:00,-1436.758236063943,2402.842544549952,434,AtHome
2022-03-01 23:15:00,-1431.0835359962373,2412.5176676963006,434,Transport
2022-03-01 23:20:00,-1593.9602089759344,2662.5341943197163,434,Transport
2022-03-01 23:25:00,-2000.314955827388,2649.926868910118,434,Transport
2022-03-01 23:30:00,-1962.2955458646445,3066.9466688923067,434,Transport
2022-03-01 23:35:00,-1946.3444191583403,3485.4631427629524,434,Transport
2022-03-01 23:40:00,-1828.1140387815185,3815.743436618448,434,Transport
2022-03-01 23:45:00,-1410.9420191178272,3855.806336502654,434,Transport
2022-03-01 23:50:00,-1169.692326562151,3671.1731607681686,434,Transport
2022-03-01 23:55:00,-875.0884247440404,3808.216703656165,434,Transport
2022-03-02 00:00:00,-516.3089006956571,3878.117038782191,434,Transport
2022-03-02 00:05:00,-231.595686712728,3868.378574479764,434,AtRecreation
2022-03-02 00:10:00,-225.9209866450221,3878.053697626113,434,Transport
2022-03-02 00:15:00,-748.3500620756813,3878.175006672024,434,Transport
2022-03-02 00:20:00,-981.8489177720494,3675.0295325990232,434,Transport
2022-03-02 00:25:00,-1292.791831074787,3789.294690319397,434,Transport
2022-03-02 00:30:00,-1642.4460242662456,3842.557397108985,434,Transport
2022-03-02 00:35:00,-1935.3189486901283,3672.961545557016,434,Transport
2022-03-02 00:40:00,-1969.2052026106887,3254.6929353932805,434,Transport
2022-03-02 00:45:00,-1983.3020810519247,2836.625173702004,434,Transport
2022-03-02 00:50:00,-1781.202897525034,2647.6645093781,434,Transport
2022-03-02 00:55:00,-1400.4249072421703,2619.188270337511,434,Transport
2022-03-02 01:00:00,-1436.758236063943,2402.842544549952,434,AtHome
2022-03-02 07:10:00,-1436.758236063943,2402.842544549952,434,AtHome
2022-03-02 07:15:00,-1431.0835359962373,2412.5176676963006,434,Transport
2022-03-02 07:20:00,-1593.9602089759344,2662.5341943197163,434,Transport
2022-03-02 07:25:00,-2000.314955827388,2649.926868910118,434,Transport
2022-03-02 07:30:00,-1962.2955458646445,3066.9466688923067,434,Transport
2022-03-02 07:35:00,-1946.3444191583403,3485.4631427629524,434,Transport
2022-03-02 07:40:00,-1973.894629983189,3877.240146515476,434,AtWork
2022-03-02 08:50:00,-1973.894629983189,3877.240146515476,434,AtWork
2022-03-02 08:55:00,-1968.219929915483,3886.915269661824,434,Transport
2022-03-02 09:00:00,-1947.3052041300243,3476.551276674301,434,Transport
2022-03-02 09:05:00,-1995.309963571556,3359.0897148286376,434,AtRestaurant
2022-03-02 09:20:00,-1995.309963571556,3359.0897148286376,434,AtRestaurant
2022-03-02 09:25:00,-1989.63526350385,3368.764837974986,434,Transport
2022-03-02 09:30:00,-1973.894629983189,3877.240146515476,434,AtWork
2022-03-02 16:15:00,-1973.894629983189,3877.240146515476,434,AtWork
2022-03-02 16:20:00,-1968.219929915483,3886.915269661824,434,Transport
2022-03-02 16:25:00,-1947.3052041300243,3476.551276674301,434,Transport
2022-03-02 16:30:00,-1961.9187099708204,3057.994956065783,434,Transport
2022-03-02 16:35:00,-2000.3763508073648,2640.963571771213,434,Transport
2022-03-02 16:40:00,-1585.0078003031672,2662.980113482383,434,Transport
2022-03-02 16:45:00,-1436.758236063943,2402.842544549952,434,AtHome
2022-03-02 16:50:00,-1431.0835359962373,2412.5176676963006,434,Transport
2022-03-02 16:55:00,-1593.9602089759344,2662.5341943197163,434,Transport
2022-03-02 17:00:00,-2000.314955827388,2649.926868910118,434,Transport
2022-03-02 17:05:00,-1962.2955458646445,3066.9466688923067,434,Transport
2022-03-02 17:10:00,-1946.3444191583403,3485.4631427629524,434,Transport
2022-03-02 17:15:00,-1828.1140387815185,3815.743436618448,434,Transport
2022-03-02 17:20:00,-1708.212515621825,3855.80196770213,434,AtRecreation
2022-03-02 18:30:00,-1708.212515621825,3855.80196770213,434,AtRecreation
2022-03-02 18:35:00,-1702.537815554119,3865.477090848479,434,Transport
2022-03-02 18:40:00,-1935.315090916544,3673.049436437234,434,Transport
2022-03-02 18:45:00,-1969.2007859372088,3254.780799960871,434,Transport
2022-03-02 18:50:00,-1983.2858911218163,2836.7116466770053,434,Transport
2022-03-02 18:55:00,-1781.290370408861,2647.655118753116,434,Transport
2022-03-02 19:00:00,-1400.431763088885,2619.275978299569,434,Transport
2022-03-02 19:05:00,-1436.758236063943,2402.842544549952,434,AtHome
2022-03-02 19:10:00,-1431.0835359962373,2412.5176676963006,434,Transport
2022-03-02 19:15:00,-1593.9602089759344,2662.5341943197163,434,Transport
2022-03-02 19:20:00,-2000.314955827388,2649.926868910118,434,Transport
2022-03-02 19:25:00,-1962.2955458646445,3066.9466688923067,434,Transport
2022-03-02 19:30:00,-1946.3444191583403,3485.4631427629524,434,Transport
2022-03-02 19:35:00,-1828.1140387815185,3815.743436618448,434,Transport
2022-03-02 19:40:00,-1614.4411115176308,3876.8173553491097,434,AtRecreation
2022-03-02 20:00:00,-1614.4411115176308,3876.8173553491097,434,AtRecreation
2022-03-02 20:05:00,-1608.766411449925,3886.492478495458,434,Transport
2022-03-02 20:10:00,-1628.7487592118316,3862.354888218153,434,AtRestaurant
2022-03-02 20:25:00,-1628.7487592118316,3862.354888218153,434,AtRestaurant
2022-03-02 20:30:00,-1623.0740591441258,3872.0300113645017,434,Transport
2022-03-02 20:35:00,-1614.4411115176308,3876.8173553491097,434,AtRecreation
2022-03-02 20:50:00,-1614.4411115176308,3876.8173553491097,434,AtRecreation
2022-03-02 20:55:00,-1608.766411449925,3886.492478495458,434,Transport
2022-03-02 21:00:00,-1903.403349493561,3804.2957256484056,434,Transport
2022-03-02 21:05:00,-1955.4103280562813,3409.854168154911,434,Transport
2022-03-02 21:10:00,-1963.4519322135168,2990.815467537704,434,Transport
