timestamp,startingXCoord,startingYCoord,participantID,purpose
2022-03-01 00:00:00,-4576.842600777946,7235.9920524275,680,AtHome
2022-03-01 06:20:00,-4576.842600777946,7235.9920524275,680,AtHome
2022-03-01 06:25:00,-4586.9431311742255,7246.790468338117,680,Transport
2022-03-01 06:30:00,-4219.829178460023,7379.3719161126755,680,Transport
2022-03-01 06:35:00,-4186.849754713991,6980.754895694432,680,Transport
2022-03-01 06:40:00,-4088.364039239431,6606.043236215105,680,Transport
2022-03-01 06:45:00,-3765.277734591312,6494.4110696716325,680,Transport
2022-03-01 06:50:00,-3597.9145697774848,6208.773261204811,680,Transport
2022-03-01 06:55:00,-3180.209234298346,6245.728315735302,680,Transport
2022-03-01 07:00:00,-3029.698747950268,5995.039533302543,680,Transport
2022-03-01 07:05:00,-2714.4748182047324,5862.626654170933,680,Transport
2022-03-01 07:10:00,-2295.770728848357,5835.3873909518,680,Transport
2022-03-01 07:15:00,-1876.180344085144,5826.073285150662,680,Transport
2022-03-01 07:20:00,-1457.9746473627677,5798.514885923055,680,Transport
2022-03-01 07:25:00,-1038.1247148644188,5800.403326706567,680,Transport
2022-03-01 07:30:00,-866.8109825544282,5531.65680048201,680,Transport
2022-03-01 07:35:00,-599.133624347708,5346.143453121309,680,Transport
2022-03-01 07:40:00,-237.48916913214327,5286.2053041570425,680,Transport
2022-03-01 07:45:00,-226.7363869285605,4868.283250323501,680,Transport
2022-03-01 07:50:00,70.15455629558022,4725.954876564507,680,Transport
2022-03-01 07:55:00,400.5743679995175,4615.650062292631,680,Transport
2022-03-01 08:00:00,681.6195920730022,4480.896469598811,680,Transport
2022-03-01 08:05:00,1092.8804249674383,4536.11182185244,680,Transport
2022-03-01 08:10:00,1132.845346816904,4372.268554049141,680,AtWork
2022-03-01 10:25:00,1132.845346816904,4372.268554049141,680,AtWork
2022-03-01 10:30:00,1122.7448164206246,4383.066969959758,680,Transport
2022-03-01 10:35:00,1353.5018924757933,4198.479042775631,680,Transport
2022-03-01 10:40:00,1417.8112999112036,3999.659065616305,680,AtRestaurant
