timestamp,startingXCoord,startingYCoord,participantID,purpose
2022-03-01 00:00:00,-1610.8259240859934,3623.641989591707,416,AtHome
2022-03-01 07:10:00,-1610.8259240859934,3623.641989591707,416,AtHome
2022-03-01 07:15:00,-1613.0453946609057,3631.1979621903865,416,Transport
2022-03-01 07:20:00,-1908.0017778093488,3444.96627000441,416,Transport
2022-03-01 07:25:00,-1920.722297085696,3801.7157915014745,416,Transport
2022-03-01 07:30:00,-1726.9251928471458,4067.258528559368,416,Transport
2022-03-01 07:35:00,-1458.586485085071,4242.2369666793165,416,Transport
2022-03-01 07:40:00,-1102.46161691076,4461.025537796421,416,AtWork
2022-03-01 12:05:00,-1102.46161691076,4461.025537796421,416,AtWork
2022-03-01 12:10:00,-1104.6810874856722,4468.581510395101,416,Transport
2022-03-01 12:15:00,-1174.4794349415174,4718.561627630791,416,AtRestaurant
2022-03-01 12:30:00,-1174.4794349415174,4718.561627630791,416,AtRestaurant
2022-03-01 12:35:00,-1176.6989055164297,4726.117600229471,416,Transport
2022-03-01 12:40:00,-1102.46161691076,4461.025537796421,416,AtWork
2022-03-01 16:10:00,-1102.46161691076,4461.025537796421,416,AtWork
2022-03-01 16:15:00,-1104.6810874856722,4468.581510395101,416,Transport
2022-03-01 16:20:00,-1412.6702208403192,4248.0602550042895,416,Transport
2022-03-01 16:25:00,-1725.4215525525203,4113.519622911183,416,Transport
2022-03-01 16:30:00,-1874.9419382736403,3808.535507903389,416,Transport
2022-03-01 16:35:00,-1951.423548651556,3438.35112162973,416,Transport
2022-03-01 16:40:00,-1594.4106999810128,3530.0675558957696,416,Transport
2022-03-01 16:45:00,-1610.8259240859934,3623.641989591707,416,AtHome
2022-03-01 16:50:00,-1613.0453946609057,3631.1979621903865,416,Transport
2022-03-01 16:55:00,-1908.0017778093488,3444.96627000441,416,Transport
2022-03-01 17:00:00,-1920.722297085696,3801.7157915014745,416,Transport
2022-03-01 17:05:00,-1504.1689554967008,3846.772342435818,416,Transport
2022-03-01 17:10:00,-1263.2974906352674,3673.859749657084,416,Transport
2022-03-01 17:15:00,-843.7032646177961,3681.2386151835262,416,Transport
2022-03-01 17:20:00,-499.2072900528824,3544.0166660508094,416,AtRecreation
2022-03-01 17:35:00,-499.2072900528824,3544.0166660508094,416,AtRecreation
