timestamp,startingXCoord,startingYCoord,participantID,purpose
2022-03-01 00:00:00,-4136.416495700393,5281.823377293267,547,AtHome
2022-03-01 08:15:00,-4136.416495700393,5281.823377293267,547,AtHome
2022-03-01 08:20:00,-4133.06096860814,5289.4813671957,547,Transport
2022-03-01 08:25:00,-4025.70767867072,5621.070832651471,547,Transport
2022-03-01 08:30:00,-3790.1969216190655,5807.414571009759,547,Transport
2022-03-01 08:35:00,-3744.474650603561,6221.668367104416,547,Transport
2022-03-01 08:40:00,-3728.233569301423,6551.7593581984165,547,AtWork
2022-03-01 12:55:00,-3728.233569301423,6551.7593581984165,547,AtWork
2022-03-01 13:00:00,-3724.8780422091695,6559.417348100849,547,Transport
2022-03-01 13:05:00,-4006.289058391074,6664.338721230935,547,AtRestaurant
2022-03-01 13:20:00,-4006.289058391074,6664.338721230935,547,AtRestaurant
2022-03-01 13:25:00,-4002.933531298821,6671.996711133368,547,Transport
2022-03-01 13:30:00,-3728.233569301423,6551.7593581984165,547,AtWork
2022-03-01 17:05:00,-3728.233569301423,6551.7593581984165,547,AtWork
2022-03-01 17:10:00,-3724.8780422091695,6559.417348100849,547,Transport
2022-03-01 17:15:00,-3738.504208830537,6167.378435680292,547,Transport
2022-03-01 17:20:00,-3795.836114078695,5753.0892331147725,547,Transport
2022-03-01 17:25:00,-4080.213763626181,5617.5880849102405,547,Transport
2022-03-01 17:30:00,-4136.416495700393,5281.823377293267,547,AtHome
2022-03-01 17:35:00,-4133.06096860814,5289.4813671957,547,Transport
2022-03-01 17:40:00,-4025.70767867072,5621.070832651471,547,Transport
2022-03-01 17:45:00,-3790.1969216190655,5807.414571009759,547,Transport
2022-03-01 17:50:00,-3393.979445814992,5866.705000619235,547,Transport
2022-03-01 17:55:00,-2974.7492236263624,5869.417420197568,547,Transport
2022-03-01 18:00:00,-2555.027886674115,5858.521277391052,547,Transport
2022-03-01 18:05:00,-2136.6568359643416,5827.260841805092,547,Transport
2022-03-01 18:10:00,-1717.9102942372526,5808.049847578611,547,Transport
2022-03-01 18:15:00,-1298.55534073728,5803.615032579094,547,Transport
2022-03-01 18:20:00,-887.0261085874798,5791.082761275437,547,Transport
